districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
樹林區,三多,,3200000,樹林區,三角埔,,2170017
樹林區,三多,,3210000,樹林區,三角埔,,2170000
樹林區,三多,,3220000,樹林區,三角埔,,1640001
樹林區,三多,,3230000,樹林區,三角埔,,2170026
樹林區,三多,,3240000,樹林區,三角埔,,2170027
樹林區,三多,,3250000,樹林區,三角埔,,2170028
樹林區,三多,,3260000,樹林區,三角埔,,2170025
樹林區,三多,,3270000,樹林區,三角埔,,2170029
樹林區,三多,,3280000,樹林區,三角埔,,1640045
樹林區,三多,,3290000,樹林區,三角埔,,2170030
樹林區,三多,,330000,樹林區,三角埔,,210002
樹林區,三多,,3300000,樹林區,三角埔,,2170022
樹林區,三多,,3310000,樹林區,三角埔,,2170001
樹林區,三多,,3320000,樹林區,三角埔,,2170002
樹林區,三多,,3330000,樹林區,三角埔,,2170003
樹林區,三多,,3340000,樹林區,三角埔,,2180006
樹林區,三多,,3350000,樹林區,三角埔,,2180005
樹林區,三多,,3360000,樹林區,三角埔,,2180004
樹林區,三多,,3370000,樹林區,三角埔,,2180007
樹林區,三多,,3380000,樹林區,三角埔,,2180003
樹林區,三多,,3390000,樹林區,三角埔,,2200022
樹林區,三多,,340000,樹林區,三角埔,,210018
樹林區,三多,,3400000,樹林區,三角埔,,2210009
樹林區,三多,,3410000,樹林區,三角埔,,2200020
樹林區,三多,,3420000,樹林區,三角埔,,2200001
樹林區,三多,,3430000,樹林區,三角埔,,2210007
樹林區,三多,,3440000,樹林區,三角埔,,2210008
樹林區,三多,,3450000,樹林區,三角埔,,2220021
樹林區,三多,,3460000,樹林區,三角埔,,2200017
樹林區,三多,,3470000,樹林區,三角埔,,2200016
樹林區,三多,,3480000,樹林區,三角埔,,2200015
樹林區,三多,,3490000,樹林區,三角埔,,2210002
樹林區,三多,,350000,樹林區,三角埔,,210019
樹林區,三多,,3500000,樹林區,三角埔,,2200014
樹林區,三多,,3510000,樹林區,三角埔,,2200013
樹林區,三多,,3520000,樹林區,三角埔,,2210000
樹林區,三多,,3530000,樹林區,三角埔,,2200012
樹林區,三多,,3540000,樹林區,三角埔,,2200011
樹林區,三多,,3550000,樹林區,三角埔,,2180002
樹林區,三多,,3560000,樹林區,三角埔,,2180000
樹林區,三多,,3570000,樹林區,三角埔,,2190003
樹林區,三多,,3580000,樹林區,三角埔,,2190002
樹林區,三多,,3590000,樹林區,三角埔,,2190001
樹林區,三多,,360000,樹林區,三角埔,,210020
樹林區,三多,,3600000,樹林區,三角埔,,2190000
樹林區,三多,,3610000,樹林區,三角埔,,2200019
樹林區,三多,,3620000,樹林區,三角埔,,2300002
樹林區,三多,,3630000,樹林區,三角埔,,2290000
樹林區,三多,,3640000,樹林區,三角埔,,2300001
樹林區,三多,,3650000,樹林區,三角埔,,2370001
樹林區,三多,,3660000,樹林區,三角埔,,2350000
樹林區,三多,,3670000,樹林區,三角埔,,2360000
樹林區,三多,,3680000,樹林區,三角埔,,2300000
樹林區,三多,,3690000,樹林區,三角埔,,2340005
樹林區,三多,,370000,樹林區,三角埔,,210021
樹林區,三多,,3700000,樹林區,三角埔,,2320022
樹林區,三多,,3710000,樹林區,三角埔,,2320035
樹林區,三多,,3720000,樹林區,三角埔,,2330006
樹林區,三多,,3730000,樹林區,三角埔,,2320021
樹林區,三多,,3740000,樹林區,三角埔,,2320034
樹林區,三多,,3750000,樹林區,三角埔,,2320033
樹林區,三多,,3760000,樹林區,三角埔,,2330001
樹林區,三多,,3770000,樹林區,三角埔,,2340001
樹林區,三多,,3780000,樹林區,三角埔,,2320032
樹林區,三多,,3790000,樹林區,三角埔,,2320047
樹林區,三多,,380000,樹林區,三角埔,,210012
樹林區,三多,,3800000,樹林區,三角埔,,2320046
樹林區,三多,,3810000,樹林區,三角埔,,2320045
樹林區,三多,,3820000,樹林區,三角埔,,2320044
樹林區,三多,,3830000,樹林區,三角埔,,2320043
樹林區,三多,,3840000,樹林區,三角埔,,2320042
樹林區,三多,,3850000,樹林區,三角埔,,2320041
樹林區,三多,,3860000,樹林區,三角埔,,2320040
樹林區,三多,,3870000,樹林區,三角埔,,2320039
樹林區,三多,,3880000,樹林區,三角埔,,2320038
樹林區,三多,,3890000,樹林區,三角埔,,2320024
樹林區,三多,,390000,樹林區,三角埔,,210013
樹林區,三多,,3900000,樹林區,三角埔,,2320025
樹林區,三多,,3910000,樹林區,三角埔,,2320026
樹林區,三多,,3920000,樹林區,三角埔,,2320027
樹林區,三多,,3930000,樹林區,三角埔,,2320037
樹林區,三多,,3940000,樹林區,三角埔,,2320028
樹林區,三多,,3950000,樹林區,三角埔,,2320029
樹林區,三多,,3960000,樹林區,三角埔,,2320030
樹林區,三多,,3970000,樹林區,三角埔,,2330000
樹林區,三多,,3980000,樹林區,三角埔,,2320009
樹林區,三多,,3990000,樹林區,三角埔,,2320010
樹林區,三多,,40000,樹林區,三角埔,,210023
樹林區,三多,,400000,樹林區,三角埔,,220003
樹林區,三多,,4000000,樹林區,三角埔,,2320011
樹林區,三多,,4010000,樹林區,三角埔,,2320012
樹林區,三多,,4020000,樹林區,三角埔,,2320013
樹林區,三多,,4030000,樹林區,三角埔,,2320014
樹林區,三多,,4040000,樹林區,三角埔,,2320015
樹林區,三多,,4050000,樹林區,三角埔,,2320016
樹林區,三多,,4060000,樹林區,三角埔,,2320017
樹林區,三多,,4070000,樹林區,三角埔,,2320018
樹林區,三多,,4080000,樹林區,三角埔,,2320019
樹林區,三多,,4090000,樹林區,三角埔,,2320020
樹林區,三多,,410000,樹林區,三角埔,,220002
樹林區,三多,,4100000,樹林區,三角埔,,2390001
樹林區,三多,,4110000,樹林區,三角埔,,2370029
樹林區,三多,,4120000,樹林區,三角埔,,2370028
樹林區,三多,,4130000,樹林區,三角埔,,2370027
樹林區,三多,,4140000,樹林區,三角埔,,2370026
樹林區,三多,,4150000,樹林區,三角埔,,2370025
樹林區,三多,,4160000,樹林區,三角埔,,2370000
樹林區,三多,,4170000,樹林區,三角埔,,2370004
樹林區,三多,,4180000,樹林區,三角埔,,2370005
樹林區,三多,,4190000,樹林區,三角埔,,2370006
樹林區,三多,,420000,樹林區,三角埔,,230002
樹林區,三多,,4200000,樹林區,三角埔,,2370007
樹林區,三多,,4210000,樹林區,三角埔,,2370008
樹林區,三多,,4220000,樹林區,三角埔,,2370009
樹林區,三多,,4230000,樹林區,三角埔,,2370010
樹林區,三多,,4240000,樹林區,三角埔,,2370011
樹林區,三多,,4250000,樹林區,三角埔,,2370012
樹林區,三多,,4260000,樹林區,三角埔,,2370013
